,x,y,Celltype,Celltype_asNumeric,Epithelium,Epithelium_asNumeric,CD4,CD4_asNumeric
72,195.25,96.0,T Helper Cell,5,Negative,0,8.473501,8.473501
73,239.75,93.75,T Helper Cell,5,Negative,0,6.66146,6.66146
74,185.75,95.0,T Helper Cell,5,Negative,0,7.583364,7.583364
75,268.5,97.75,T Helper Cell,5,Negative,0,9.59217,9.59217
76,178.5,95.25,T Helper Cell,5,Negative,0,4.114794,4.114794
77,278.25,99.0,T Helper Cell,5,Negative,0,11.567083,11.567083
78,285.75,96.5,T Helper Cell,5,Negative,0,10.371687,10.371687
79,125.5,97.25,T Helper Cell,5,Negative,0,9.20551,9.20551
80,155.0,98.5,T Helper Cell,5,Negative,0,6.158469,6.158469
81,295.75,98.75,T Helper Cell,5,Negative,0,7.213775,7.213775
82,174.5,99.75,T Helper Cell,5,Negative,0,13.477676,13.477676
83,258.75,102.75,T Helper Cell,5,Negative,0,9.370194,9.370194
84,201.25,100.5,T Helper Cell,5,Negative,0,6.441288,6.441288
85,242.25,101.75,T Helper Cell,5,Negative,0,16.60237,16.60237
86,142.0,101.75,T Helper Cell,5,Negative,0,11.112677,11.112677
87,249.25,100.75,T Helper Cell,5,Negative,0,11.998661,11.998661
88,285.0,103.5,T Helper Cell,5,Negative,0,7.762503,7.762503
89,129.25,104.0,T Helper Cell,5,Negative,0,12.033568,12.033568
90,188.0,105.5,T Helper Cell,5,Negative,0,8.776842,8.776842
91,120.0,103.5,T Helper Cell,5,Negative,0,4.704182,4.704182
92,149.75,107.0,T Helper Cell,5,Negative,0,3.736194,3.736194
93,208.5,105.5,T Helper Cell,5,Negative,0,4.737671,4.737671
94,294.25,105.75,T Helper Cell,5,Negative,0,6.564479,6.564479
95,167.0,107.25,T Helper Cell,5,Negative,0,5.227215,5.227215
96,179.75,106.5,T Helper Cell,5,Negative,0,9.38315,9.38315
97,341.5,107.25,T Helper Cell,5,Negative,0,7.795597,7.795597
98,137.25,105.75,T Helper Cell,5,Negative,0,12.926935,12.926935
99,352.75,112.25,T Helper Cell,5,Negative,0,9.930325,9.930325
100,219.25,106.75,T Helper Cell,5,Negative,0,7.233053,7.233053
101,236.75,109.5,T Helper Cell,5,Negative,0,10.534869,10.534869
102,255.25,113.5,T Helper Cell,5,Negative,0,9.832076,9.832076
103,173.0,109.5,T Helper Cell,5,Negative,0,12.521913,12.521913
104,243.75,111.75,T Helper Cell,5,Negative,0,12.654048,12.654048
105,268.25,109.0,T Helper Cell,5,Negative,0,9.155446,9.155446
106,278.0,109.0,T Helper Cell,5,Negative,0,9.532405,9.532405
107,116.0,111.5,T Helper Cell,5,Negative,0,12.051147,12.051147
108,228.75,110.0,T Helper Cell,5,Negative,0,11.57561,11.57561
109,122.75,112.25,T Helper Cell,5,Negative,0,5.36146,5.36146
110,131.25,113.0,T Helper Cell,5,Negative,0,6.444194,6.444194
111,203.75,115.0,T Helper Cell,5,Negative,0,8.800671,8.800671
112,222.0,109.75,T Helper Cell,5,Negative,0,14.092306,14.092306
113,288.25,113.0,T Helper Cell,5,Negative,0,7.602486,7.602486
114,140.5,116.5,T Helper Cell,5,Negative,0,7.832941,7.832941
115,338.0,115.25,T Helper Cell,5,Negative,0,3.99363,3.99363
116,195.75,115.0,T Helper Cell,5,Negative,0,13.40653,13.40653
117,215.0,113.5,T Helper Cell,5,Negative,0,3.367418,3.367418
118,187.0,116.25,T Helper Cell,5,Negative,0,15.65206,15.65206
119,170.75,116.0,T Helper Cell,5,Negative,0,7.144421,7.144421
120,276.75,116.25,T Helper Cell,5,Negative,0,4.53469,4.53469
121,230.5,117.75,T Helper Cell,5,Negative,0,5.071897,5.071897
122,265.75,119.0,T Helper Cell,5,Negative,0,8.953485,8.953485
123,110.5,120.5,T Helper Cell,5,Negative,0,4.859226,4.859226
124,163.25,121.0,T Helper Cell,5,Negative,0,8.859792,8.859792
125,175.5,123.25,T Helper Cell,5,Negative,0,8.106335,8.106335
126,123.5,120.75,T Helper Cell,5,Negative,0,11.351162,11.351162
127,245.25,120.5,T Helper Cell,5,Negative,0,8.203635,8.203635
128,117.25,121.75,T Helper Cell,5,Negative,0,3.466601,3.466601
129,275.25,122.5,T Helper Cell,5,Negative,0,10.521551,10.521551
130,198.75,122.5,T Helper Cell,5,Negative,0,16.028355,16.028355
131,236.75,123.75,T Helper Cell,5,Negative,0,5.47833,5.47833
132,132.5,126.25,T Helper Cell,5,Negative,0,6.138532,6.138532
133,285.25,125.75,T Helper Cell,5,Negative,0,6.870602,6.870602
134,249.25,125.5,T Helper Cell,5,Negative,0,10.501548,10.501548
135,192.0,126.5,T Helper Cell,5,Negative,0,14.906423,14.906423
136,262.75,126.75,T Helper Cell,5,Negative,0,11.765611,11.765611
137,143.5,127.25,T Helper Cell,5,Negative,0,5.761022,5.761022
138,125.25,130.5,T Helper Cell,5,Negative,0,7.510884,7.510884
139,201.75,129.25,T Helper Cell,5,Negative,0,12.540117,12.540117
140,209.25,129.75,T Helper Cell,5,Negative,0,8.861752,8.861752
141,105.25,133.5,T Helper Cell,5,Negative,0,4.693421,4.693421
142,188.0,131.0,T Helper Cell,5,Negative,0,6.990427,6.990427
143,160.5,132.25,T Helper Cell,5,Negative,0,5.267625,5.267625
144,181.0,131.25,T Helper Cell,5,Negative,0,21.776604,21.776604
145,253.25,132.0,T Helper Cell,5,Negative,0,8.320256,8.320256
146,272.5,130.75,T Helper Cell,5,Negative,0,8.447835,8.447835
147,290.75,131.5,T Helper Cell,5,Negative,0,7.786699,7.786699
148,145.75,134.75,T Helper Cell,5,Negative,0,12.157782,12.157782
149,246.0,135.25,T Helper Cell,5,Negative,0,3.234987,3.234987
150,177.0,134.5,T Helper Cell,5,Negative,0,10.481212,10.481212
151,235.0,134.0,T Helper Cell,5,Negative,0,6.765284,6.765284
152,264.75,134.5,T Helper Cell,5,Negative,0,7.429824,7.429824
153,281.0,131.75,T Helper Cell,5,Negative,0,11.263461,11.263461
154,118.5,136.75,T Helper Cell,5,Negative,0,10.826465,10.826465
155,200.25,137.0,T Helper Cell,5,Negative,0,3.102785,3.102785
156,170.0,136.0,T Helper Cell,5,Negative,0,9.779059,9.779059
157,296.0,135.5,T Helper Cell,5,Negative,0,3.675645,3.675645
158,274.5,140.0,T Helper Cell,5,Negative,0,7.967154,7.967154
159,288.0,137.25,T Helper Cell,5,Negative,0,3.69127,3.69127
160,281.5,140.0,T Helper Cell,5,Negative,0,22.072115,22.072115
161,140.5,143.5,T Helper Cell,5,Negative,0,5.004681,5.004681
162,256.25,140.0,T Helper Cell,5,Negative,0,8.351612,8.351612
163,83.5,141.0,T Helper Cell,5,Negative,0,3.897926,3.897926
164,231.25,140.0,T Helper Cell,5,Negative,0,8.056231,8.056231
165,102.75,145.5,T Helper Cell,5,Negative,0,3.027309,3.027309
166,93.5,142.75,T Helper Cell,5,Negative,0,6.940581,6.940581
167,261.5,144.25,T Helper Cell,5,Negative,0,9.154308,9.154308
168,155.75,145.25,T Helper Cell,5,Negative,0,4.084196,4.084196
169,248.0,148.75,T Helper Cell,5,Negative,0,6.977391,6.977391
170,273.75,148.5,T Helper Cell,5,Negative,0,7.336801,7.336801
171,238.75,147.25,T Helper Cell,5,Negative,0,6.826177,6.826177
172,229.75,150.5,T Helper Cell,5,Negative,0,9.336931,9.336931
173,262.75,153.0,T Helper Cell,5,Negative,0,9.559383,9.559383
174,95.0,158.0,T Helper Cell,5,Negative,0,7.324691,7.324691
175,252.5,153.0,T Helper Cell,5,Negative,0,14.829604,14.829604
176,90.75,150.5,T Helper Cell,5,Negative,0,4.200237,4.200237
177,142.0,150.5,T Helper Cell,5,Negative,0,6.457931,6.457931
178,149.5,151.5,T Helper Cell,5,Negative,0,4.226548,4.226548
179,131.25,156.5,T Helper Cell,5,Negative,0,6.620397,6.620397
180,236.75,155.75,T Helper Cell,5,Negative,0,6.169659,6.169659
181,40.75,156.75,T Helper Cell,5,Negative,0,3.390196,3.390196
182,147.75,158.75,T Helper Cell,5,Negative,0,5.959351,5.959351
183,120.5,162.25,T Helper Cell,5,Negative,0,7.436994,7.436994
184,136.75,164.0,T Helper Cell,5,Negative,0,6.797334,6.797334
185,254.5,164.25,T Helper Cell,5,Negative,0,4.679821,4.679821
186,100.0,163.25,T Helper Cell,5,Negative,0,12.344555,12.344555
187,144.0,166.0,T Helper Cell,5,Negative,0,5.266314,5.266314
188,34.0,164.5,T Helper Cell,5,Negative,0,3.032738,3.032738
189,263.75,164.5,T Helper Cell,5,Negative,0,7.41473,7.41473
190,127.5,169.25,T Helper Cell,5,Negative,0,4.489207,4.489207
191,100.75,168.5,T Helper Cell,5,Negative,0,4.473623,4.473623
192,280.5,172.0,T Helper Cell,5,Negative,0,6.231497,6.231497
193,78.75,177.5,T Helper Cell,5,Negative,0,7.149851,7.149851
194,87.0,173.0,T Helper Cell,5,Negative,0,13.783381,13.783381
195,255.5,173.0,T Helper Cell,5,Negative,0,7.526098,7.526098
196,240.5,173.0,T Helper Cell,5,Negative,0,3.243366,3.243366
197,69.0,173.75,T Helper Cell,5,Negative,0,4.703026,4.703026
198,287.5,180.25,T Helper Cell,5,Negative,0,12.096263,12.096263
199,108.0,175.0,T Helper Cell,5,Negative,0,9.852996,9.852996
200,93.5,176.0,T Helper Cell,5,Negative,0,3.497925,3.497925
201,101.25,179.75,T Helper Cell,5,Negative,0,5.852272,5.852272
202,240.75,184.25,T Helper Cell,5,Negative,0,4.98567,4.98567
203,69.0,181.25,T Helper Cell,5,Negative,0,6.897771,6.897771
204,91.0,180.5,T Helper Cell,5,Negative,0,7.993332,7.993332
205,110.25,183.0,T Helper Cell,5,Negative,0,5.095094,5.095094
206,121.25,185.75,T Helper Cell,5,Negative,0,3.726659,3.726659
207,51.75,184.5,T Helper Cell,5,Negative,0,8.995944,8.995944
208,309.25,185.5,T Helper Cell,5,Negative,0,7.26509,7.26509
209,268.5,185.25,T Helper Cell,5,Negative,0,4.597726,4.597726
210,258.75,188.5,T Helper Cell,5,Negative,0,7.981754,7.981754
211,280.75,188.0,T Helper Cell,5,Negative,0,6.600702,6.600702
212,272.75,190.25,T Helper Cell,5,Negative,0,4.989546,4.989546
213,102.5,192.25,T Helper Cell,5,Negative,0,9.649521,9.649521
214,263.5,195.75,T Helper Cell,5,Negative,0,5.950462,5.950462
215,286.75,192.75,T Helper Cell,5,Negative,0,13.206728,13.206728
216,121.75,194.5,T Helper Cell,5,Negative,0,4.80832,4.80832
217,280.0,194.0,T Helper Cell,5,Negative,0,13.716957,13.716957
218,288.5,197.25,T Helper Cell,5,Negative,0,14.477624,14.477624
219,233.0,201.5,T Helper Cell,5,Negative,0,6.727088,6.727088
220,273.5,198.0,T Helper Cell,5,Negative,0,14.194209,14.194209
221,249.75,197.75,T Helper Cell,5,Negative,0,4.881417,4.881417
222,73.0,202.0,T Helper Cell,5,Negative,0,3.297969,3.297969
223,273.5,203.5,T Helper Cell,5,Negative,0,12.237751,12.237751
224,306.5,202.0,T Helper Cell,5,Negative,0,4.460741,4.460741
225,253.0,205.75,T Helper Cell,5,Negative,0,16.636381,16.636381
226,287.5,205.75,T Helper Cell,5,Negative,0,5.160578,5.160578
227,217.75,211.5,T Helper Cell,5,Negative,0,9.668826,9.668826
228,246.25,206.5,T Helper Cell,5,Negative,0,9.351917,9.351917
229,263.75,210.25,T Helper Cell,5,Negative,0,4.072174,4.072174
230,229.5,210.5,T Helper Cell,5,Negative,0,7.197579,7.197579
231,248.75,213.75,T Helper Cell,5,Negative,0,11.034795,11.034795
232,275.25,213.5,T Helper Cell,5,Negative,0,3.456172,3.456172
233,287.25,218.0,T Helper Cell,5,Negative,0,3.615901,3.615901
234,245.25,223.5,T Helper Cell,5,Negative,0,6.693501,6.693501
235,68.5,221.0,T Helper Cell,5,Negative,0,4.172206,4.172206
236,222.25,219.25,T Helper Cell,5,Negative,0,9.715397,9.715397
237,257.5,221.25,T Helper Cell,5,Negative,0,6.075175,6.075175
238,266.5,221.5,T Helper Cell,5,Negative,0,5.339382,5.339382
239,76.75,225.5,T Helper Cell,5,Negative,0,9.582298,9.582298
240,40.0,229.25,T Helper Cell,5,Negative,0,3.708588,3.708588
241,252.25,231.0,T Helper Cell,5,Negative,0,12.15246,12.15246
242,260.75,230.0,T Helper Cell,5,Negative,0,9.413448,9.413448
243,246.25,234.0,T Helper Cell,5,Negative,0,7.567807,7.567807
244,47.25,234.25,T Helper Cell,5,Negative,0,3.302736,3.302736
245,75.5,234.5,T Helper Cell,5,Negative,0,3.284573,3.284573
246,265.0,236.75,T Helper Cell,5,Negative,0,14.860507,14.860507
247,68.0,236.25,T Helper Cell,5,Negative,0,5.782788,5.782788
248,261.25,243.5,T Helper Cell,5,Negative,0,7.216207,7.216207
249,45.75,241.0,T Helper Cell,5,Negative,0,5.835818,5.835818
250,37.75,243.5,T Helper Cell,5,Negative,0,6.015254,6.015254
251,30.25,246.5,T Helper Cell,5,Negative,0,7.186502,7.186502
252,86.25,246.25,T Helper Cell,5,Negative,0,3.525888,3.525888
253,88.5,256.5,T Helper Cell,5,Negative,0,3.335665,3.335665
254,97.75,252.75,T Helper Cell,5,Negative,0,6.318964,6.318964
255,76.5,253.25,T Helper Cell,5,Negative,0,9.924533,9.924533
256,76.75,261.25,T Helper Cell,5,Negative,0,10.886356,10.886356
257,20.5,261.0,T Helper Cell,5,Negative,0,4.76124,4.76124
258,72.5,264.75,T Helper Cell,5,Negative,0,16.18613,16.18613
259,223.0,265.25,T Helper Cell,5,Negative,0,4.85469,4.85469
260,26.0,268.25,T Helper Cell,5,Negative,0,6.560222,6.560222
261,91.5,271.0,T Helper Cell,5,Negative,0,4.508553,4.508553
262,74.75,271.0,T Helper Cell,5,Negative,0,9.873524,9.873524
263,116.75,272.25,T Helper Cell,5,Negative,0,9.040752,9.040752
264,101.75,274.75,T Helper Cell,5,Negative,0,6.40322,6.40322
265,72.25,272.75,T Helper Cell,5,Negative,0,11.613719,11.613719
266,46.75,280.0,T Helper Cell,5,Negative,0,6.824232,6.824232
267,79.0,277.25,T Helper Cell,5,Negative,0,7.542317,7.542317
268,72.5,279.5,T Helper Cell,5,Negative,0,7.968106,7.968106
269,97.25,282.25,T Helper Cell,5,Negative,0,9.467116,9.467116
270,86.5,283.5,T Helper Cell,5,Negative,0,7.186365,7.186365
271,484.75,0.0,T Helper Cell,5,Negative,0,4.485765,4.485765
272,640.5,1.25,T Helper Cell,5,Negative,0,5.76129,5.76129
273,642.25,12.25,T Helper Cell,5,Negative,0,7.601505,7.601505
274,655.0,15.25,T Helper Cell,5,Negative,0,10.722121,10.722121
275,666.25,17.0,T Helper Cell,5,Negative,0,6.583302,6.583302
276,692.25,49.75,T Helper Cell,5,Negative,0,5.605958,5.605958
277,629.25,79.25,T Helper Cell,5,Negative,0,5.624458,5.624458
278,380.0,120.5,T Helper Cell,5,Negative,0,7.824265,7.824265
279,365.75,118.5,T Helper Cell,5,Negative,0,3.260857,3.260857
280,390.75,130.5,T Helper Cell,5,Negative,0,9.201196,9.201196
281,400.75,136.25,T Helper Cell,5,Negative,0,4.989457,4.989457
282,406.75,149.25,T Helper Cell,5,Negative,0,6.495806,6.495806
283,415.0,157.0,T Helper Cell,5,Negative,0,6.365661,6.365661
284,423.25,179.0,T Helper Cell,5,Negative,0,8.722704,8.722704
285,431.0,180.0,T Helper Cell,5,Negative,0,5.904883,5.904883
286,443.75,181.75,T Helper Cell,5,Negative,0,4.979463,4.979463
287,446.25,188.5,T Helper Cell,5,Negative,0,12.226404,12.226404
288,425.5,188.5,T Helper Cell,5,Negative,0,5.84042,5.84042
289,429.5,193.5,T Helper Cell,5,Negative,0,7.435309,7.435309
290,440.0,194.75,T Helper Cell,5,Negative,0,6.197796,6.197796
291,444.75,201.75,T Helper Cell,5,Negative,0,6.094429,6.094429
292,463.75,201.75,T Helper Cell,5,Negative,0,3.57723,3.57723
293,379.5,208.5,T Helper Cell,5,Negative,0,4.772433,4.772433
294,618.25,226.5,T Helper Cell,5,Negative,0,3.781509,3.781509
295,468.0,232.0,T Helper Cell,5,Negative,0,7.166653,7.166653
296,475.75,239.5,T Helper Cell,5,Negative,0,5.332622,5.332622
297,497.5,238.75,T Helper Cell,5,Negative,0,4.658023,4.658023
298,483.25,243.0,T Helper Cell,5,Negative,0,8.199988,8.199988
299,490.5,251.25,T Helper Cell,5,Negative,0,12.211887,12.211887
300,725.5,251.25,T Helper Cell,5,Negative,0,5.794939,5.794939
301,505.25,255.5,T Helper Cell,5,Negative,0,8.725471,8.725471
302,507.25,262.75,T Helper Cell,5,Negative,0,4.171984,4.171984
303,76.0,285.75,T Helper Cell,5,Negative,0,9.67441,9.67441
304,44.5,285.75,T Helper Cell,5,Negative,0,4.36845,4.36845
305,75.25,292.0,T Helper Cell,5,Negative,0,15.871725,15.871725
306,4.0,292.5,T Helper Cell,5,Negative,0,10.019756,10.019756
307,69.25,294.25,T Helper Cell,5,Negative,0,9.584863,9.584863
308,82.25,300.0,T Helper Cell,5,Negative,0,4.575408,4.575408
309,66.25,302.0,T Helper Cell,5,Negative,0,11.630478,11.630478
310,75.0,300.25,T Helper Cell,5,Negative,0,11.295828,11.295828
311,41.0,308.25,T Helper Cell,5,Negative,0,4.955196,4.955196
312,80.5,311.0,T Helper Cell,5,Negative,0,5.439291,5.439291
313,87.0,315.0,T Helper Cell,5,Negative,0,5.727015,5.727015
314,38.5,316.5,T Helper Cell,5,Negative,0,3.578854,3.578854
315,77.5,319.5,T Helper Cell,5,Negative,0,4.991705,4.991705
316,82.25,328.0,T Helper Cell,5,Negative,0,10.317024,10.317024
317,74.0,326.25,T Helper Cell,5,Negative,0,4.644804,4.644804
318,70.5,336.25,T Helper Cell,5,Negative,0,3.295585,3.295585
319,2.25,340.75,T Helper Cell,5,Negative,0,6.716269,6.716269
320,47.0,338.25,T Helper Cell,5,Negative,0,4.47227,4.47227
321,10.75,343.0,T Helper Cell,5,Negative,0,4.166269,4.166269
322,88.5,354.0,T Helper Cell,5,Negative,0,12.004662,12.004662
323,8.5,348.25,T Helper Cell,5,Negative,0,3.724348,3.724348
324,99.25,352.25,T Helper Cell,5,Negative,0,19.840778,19.840778
325,312.0,353.0,T Helper Cell,5,Negative,0,5.57172,5.57172
326,8.5,358.0,T Helper Cell,5,Negative,0,5.363944,5.363944
327,2.5,358.5,T Helper Cell,5,Negative,0,14.832445,14.832445
328,103.5,363.0,T Helper Cell,5,Negative,0,6.205853,6.205853
329,16.25,361.5,T Helper Cell,5,Negative,0,6.713147,6.713147
330,96.25,365.0,T Helper Cell,5,Negative,0,6.34496,6.34496
331,81.0,364.0,T Helper Cell,5,Negative,0,7.10358,7.10358
332,16.25,368.5,T Helper Cell,5,Negative,0,3.229969,3.229969
333,78.0,370.5,T Helper Cell,5,Negative,0,9.095421,9.095421
334,64.25,375.5,T Helper Cell,5,Negative,0,9.044765,9.044765
335,6.0,370.75,T Helper Cell,5,Negative,0,9.386546,9.386546
336,74.25,374.75,T Helper Cell,5,Negative,0,12.185648,12.185648
337,40.75,381.25,T Helper Cell,5,Negative,0,3.224019,3.224019
338,53.0,382.0,T Helper Cell,5,Negative,0,6.396713,6.396713
339,74.75,382.0,T Helper Cell,5,Negative,0,4.832606,4.832606
340,66.75,386.5,T Helper Cell,5,Negative,0,5.319524,5.319524
341,14.25,384.5,T Helper Cell,5,Negative,0,4.68543,4.68543
342,11.25,389.25,T Helper Cell,5,Negative,0,3.922114,3.922114
343,12.0,397.0,T Helper Cell,5,Negative,0,4.562639,4.562639
344,73.25,402.5,T Helper Cell,5,Negative,0,3.649608,3.649608
345,83.5,399.25,T Helper Cell,5,Negative,0,3.531882,3.531882
346,11.5,406.25,T Helper Cell,5,Negative,0,4.076462,4.076462
347,97.25,407.75,T Helper Cell,5,Negative,0,12.220073,12.220073
348,111.0,411.75,T Helper Cell,5,Negative,0,9.758967,9.758967
349,55.75,410.75,T Helper Cell,5,Negative,0,5.274993,5.274993
350,82.0,409.25,T Helper Cell,5,Negative,0,14.319341,14.319341
351,236.75,411.5,T Helper Cell,5,Negative,0,9.058328,9.058328
352,71.5,411.5,T Helper Cell,5,Negative,0,7.689181,7.689181
353,7.25,414.0,T Helper Cell,5,Negative,0,3.516803,3.516803
354,93.75,417.25,T Helper Cell,5,Negative,0,7.193959,7.193959
355,60.0,420.0,T Helper Cell,5,Negative,0,7.620555,7.620555
356,5.5,423.0,T Helper Cell,5,Negative,0,7.500876,7.500876
357,240.25,423.5,T Helper Cell,5,Negative,0,4.231013,4.231013
358,120.5,425.25,T Helper Cell,5,Negative,0,10.324157,10.324157
359,90.75,425.5,T Helper Cell,5,Negative,0,4.621603,4.621603
360,101.0,423.25,T Helper Cell,5,Negative,0,13.776641,13.776641
361,53.75,426.0,T Helper Cell,5,Negative,0,6.949481,6.949481
362,109.0,427.25,T Helper Cell,5,Negative,0,19.482317,19.482317
363,231.75,432.75,T Helper Cell,5,Negative,0,9.370578,9.370578
364,73.5,427.25,T Helper Cell,5,Negative,0,12.732757,12.732757
365,100.25,428.0,T Helper Cell,5,Negative,0,12.052981,12.052981
366,114.5,430.75,T Helper Cell,5,Negative,0,23.213232,23.213232
367,81.25,429.25,T Helper Cell,5,Negative,0,4.378916,4.378916
368,91.0,433.0,T Helper Cell,5,Negative,0,3.567466,3.567466
369,174.25,431.25,T Helper Cell,5,Negative,0,4.261268,4.261268
370,140.5,437.5,T Helper Cell,5,Negative,0,7.755226,7.755226
371,49.25,434.75,T Helper Cell,5,Negative,0,4.331129,4.331129
372,100.5,436.0,T Helper Cell,5,Negative,0,8.030383,8.030383
373,123.5,435.0,T Helper Cell,5,Negative,0,18.894146,18.894146
374,151.5,435.75,T Helper Cell,5,Negative,0,3.141049,3.141049
375,132.0,434.0,T Helper Cell,5,Negative,0,7.019732,7.019732
376,74.0,434.0,T Helper Cell,5,Negative,0,10.061852,10.061852
377,57.5,438.5,T Helper Cell,5,Negative,0,6.283743,6.283743
378,80.0,437.25,T Helper Cell,5,Negative,0,8.321095,8.321095
379,113.0,440.75,T Helper Cell,5,Negative,0,12.619419,12.619419
380,104.75,438.75,T Helper Cell,5,Negative,0,11.585509,11.585509
381,212.0,439.5,T Helper Cell,5,Negative,0,6.496253,6.496253
382,118.5,439.25,T Helper Cell,5,Negative,0,15.869172,15.869172
383,127.25,440.75,T Helper Cell,5,Negative,0,16.517124,16.517124
384,65.0,441.75,T Helper Cell,5,Negative,0,7.775811,7.775811
