,x,y,Celltype,Celltype_asNumeric,Epithelium,Epithelium_asNumeric,CD4,CD4_asNumeric
0,41.0,47.25,T Helper Cell,5,Negative,0,15.685297,15.685297
1,209.5,45.75,T Helper Cell,5,Negative,0,3.528483,3.528483
2,217.75,48.0,T Helper Cell,5,Negative,0,15.472277,15.472277
3,35.0,49.75,T Helper Cell,5,Negative,0,4.200648,4.200648
4,160.75,57.5,T Helper Cell,5,Negative,0,6.131171,6.131171
5,131.5,64.0,T Helper Cell,5,Negative,0,4.527044,4.527044
6,72.25,70.0,T Helper Cell,5,Negative,0,7.070163,7.070163
7,104.75,79.25,T Helper Cell,5,Negative,0,3.941606,3.941606
8,71.0,80.25,T Helper Cell,5,Negative,0,7.186075,7.186075
9,99.5,101.0,T Helper Cell,5,Negative,0,9.301019,9.301019
10,82.0,117.0,T Helper Cell,5,Negative,0,8.656494,8.656494
11,258.5,127.5,T Helper Cell,5,Negative,0,6.130451,6.130451
12,224.25,160.0,T Helper Cell,5,Negative,0,13.873059,13.873059
13,19.0,218.0,T Helper Cell,5,Negative,0,4.124156,4.124156
14,187.0,250.75,T Helper Cell,5,Negative,0,3.296993,3.296993
15,665.75,21.25,T Helper Cell,5,Negative,0,5.909221,5.909221
16,727.0,135.5,T Helper Cell,5,Negative,0,3.20447,3.20447
17,783.25,205.25,T Helper Cell,5,Negative,0,3.335224,3.335224
18,795.75,208.0,T Helper Cell,5,Negative,0,10.67289,10.67289
19,792.25,217.5,T Helper Cell,5,Negative,0,3.133826,3.133826
20,884.0,217.5,T Helper Cell,5,Negative,0,3.836648,3.836648
21,840.0,234.0,T Helper Cell,5,Negative,0,4.582656,4.582656
22,896.5,236.0,T Helper Cell,5,Negative,0,4.673337,4.673337
23,352.0,92.0,T Helper Cell,5,Negative,0,10.599871,10.599871
24,342.0,95.0,T Helper Cell,5,Negative,0,3.466058,3.466058
25,288.25,96.5,T Helper Cell,5,Negative,0,11.060791,11.060791
26,348.0,96.5,T Helper Cell,5,Negative,0,12.938249,12.938249
27,280.75,104.0,T Helper Cell,5,Negative,0,6.763071,6.763071
28,274.25,113.5,T Helper Cell,5,Negative,0,12.738596,12.738596
29,286.75,113.25,T Helper Cell,5,Negative,0,11.265521,11.265521
30,285.25,122.0,T Helper Cell,5,Negative,0,6.604532,6.604532
31,273.5,122.25,T Helper Cell,5,Negative,0,18.815077,18.815077
32,273.0,133.5,T Helper Cell,5,Negative,0,6.707484,6.707484
33,191.25,334.0,T Helper Cell,5,Negative,0,17.173676,17.173676
34,181.0,336.25,T Helper Cell,5,Negative,0,5.150606,5.150606
35,191.25,347.25,T Helper Cell,5,Negative,0,6.176132,6.176132
36,203.5,351.0,T Helper Cell,5,Negative,0,5.651495,5.651495
37,281.5,431.75,T Helper Cell,5,Negative,0,7.147777,7.147777
38,292.0,434.5,T Helper Cell,5,Negative,0,20.608671,20.608671
39,365.5,500.25,T Helper Cell,5,Negative,0,5.006365,5.006365
40,367.25,514.5,T Helper Cell,5,Negative,0,4.209743,4.209743
41,367.25,527.5,T Helper Cell,5,Negative,0,3.084029,3.084029
42,589.0,541.0,T Helper Cell,5,Negative,0,13.013269,13.013269
43,602.25,554.0,T Helper Cell,5,Negative,0,5.434277,5.434277
44,367.5,617.0,T Helper Cell,5,Negative,0,4.118131,4.118131
45,390.75,653.75,T Helper Cell,5,Negative,0,3.521601,3.521601
46,395.5,664.75,T Helper Cell,5,Negative,0,7.311875,7.311875
47,716.0,344.25,T Helper Cell,5,Negative,0,3.387977,3.387977
48,875.0,429.25,T Helper Cell,5,Negative,0,4.402024,4.402024
49,769.5,477.0,T Helper Cell,5,Negative,0,7.12748,7.12748
50,886.75,522.25,T Helper Cell,5,Negative,0,7.71148,7.71148
51,914.25,613.0,T Helper Cell,5,Negative,0,15.188968,15.188968
52,907.0,614.0,T Helper Cell,5,Negative,0,16.648186,16.648186
53,882.75,633.25,T Helper Cell,5,Negative,0,3.609169,3.609169
54,817.5,663.25,T Helper Cell,5,Negative,0,4.131278,4.131278
55,812.25,666.25,T Helper Cell,5,Negative,0,5.173126,5.173126
56,196.0,703.5,T Helper Cell,5,Negative,0,5.303946,5.303946
57,211.5,710.75,T Helper Cell,5,Negative,0,4.391249,4.391249
58,188.5,709.25,T Helper Cell,5,Negative,0,12.27073,12.27073
59,216.25,717.25,T Helper Cell,5,Negative,0,15.384152,15.384152
60,51.25,728.75,T Helper Cell,5,Negative,0,8.293428,8.293428
61,69.25,754.0,T Helper Cell,5,Negative,0,4.544189,4.544189
62,110.25,772.0,T Helper Cell,5,Negative,0,7.109532,7.109532
63,89.75,787.25,T Helper Cell,5,Negative,0,14.201651,14.201651
64,222.25,878.5,T Helper Cell,5,Negative,0,4.583426,4.583426
65,239.75,968.75,T Helper Cell,5,Negative,0,4.569038,4.569038
66,47.5,991.75,T Helper Cell,5,Negative,0,5.228291,5.228291
67,401.5,680.0,T Helper Cell,5,Negative,0,8.580317,8.580317
68,293.0,724.0,T Helper Cell,5,Negative,0,9.616485,9.616485
69,282.0,744.0,T Helper Cell,5,Negative,0,10.253273,10.253273
70,276.75,740.0,T Helper Cell,5,Negative,0,4.654806,4.654806
71,286.5,751.25,T Helper Cell,5,Negative,0,9.180283,9.180283
72,285.5,760.75,T Helper Cell,5,Negative,0,8.693748,8.693748
73,278.0,773.0,T Helper Cell,5,Negative,0,9.414336,9.414336
74,283.75,782.25,T Helper Cell,5,Negative,0,4.252761,4.252761
75,607.25,803.25,T Helper Cell,5,Negative,0,5.251205,5.251205
76,316.75,810.75,T Helper Cell,5,Negative,0,5.250068,5.250068
77,315.0,819.25,T Helper Cell,5,Negative,0,11.817916,11.817916
78,315.25,826.0,T Helper Cell,5,Negative,0,11.949465,11.949465
79,624.75,978.75,T Helper Cell,5,Negative,0,7.242708,7.242708
80,549.5,985.5,T Helper Cell,5,Negative,0,6.499882,6.499882
81,625.25,992.75,T Helper Cell,5,Negative,0,3.23219,3.23219
82,545.5,999.0,T Helper Cell,5,Negative,0,13.126652,13.126652
83,882.25,676.0,T Helper Cell,5,Negative,0,6.867817,6.867817
84,696.75,700.5,T Helper Cell,5,Negative,0,4.457242,4.457242
85,760.75,722.5,T Helper Cell,5,Negative,0,6.164639,6.164639
86,756.0,735.0,T Helper Cell,5,Negative,0,10.720324,10.720324
87,985.75,763.75,T Helper Cell,5,Negative,0,7.127995,7.127995
88,954.25,774.25,T Helper Cell,5,Negative,0,14.120311,14.120311
89,919.25,798.5,T Helper Cell,5,Negative,0,3.229581,3.229581
90,705.75,804.0,T Helper Cell,5,Negative,0,3.195717,3.195717
91,387.25,621.75,Regulatory T Cell,4,Negative,0,12.011306,12.011306
92,249.25,923.75,Regulatory T Cell,4,Negative,0,6.783743,6.783743
93,309.25,862.5,Regulatory T Cell,4,Negative,0,7.834582,7.834582
94,296.5,963.25,Regulatory T Cell,4,Negative,0,16.880045,16.880045
95,974.0,793.0,Regulatory T Cell,4,Negative,0,4.258938,4.258938
96,742.0,146.0,Cytotoxic T Cell,0,Negative,0,0.85611,0.85611
97,289.25,106.25,Cytotoxic T Cell,0,Negative,0,2.451532,2.451532
98,376.0,623.5,Cytotoxic T Cell,0,Negative,0,2.164882,2.164882
99,69.25,754.0,Cytotoxic T Cell,0,Negative,0,4.544189,4.544189
100,74.0,759.5,Cytotoxic T Cell,0,Negative,0,1.22869,1.22869
101,138.25,763.25,Cytotoxic T Cell,0,Negative,0,0.665866,0.665866
102,196.25,949.0,Cytotoxic T Cell,0,Negative,0,0.291193,0.291193
103,276.75,740.0,Cytotoxic T Cell,0,Negative,0,4.654806,4.654806
104,514.5,800.5,Cytotoxic T Cell,0,Negative,0,0.471151,0.471151
105,651.25,828.5,Cytotoxic T Cell,0,Negative,0,0.530336,0.530336
106,460.0,919.0,Cytotoxic T Cell,0,Positive,1,0.291571,0.291571
107,790.0,678.75,Cytotoxic T Cell,0,Negative,0,2.388771,2.388771
108,903.25,823.75,Cytotoxic T Cell,0,Negative,0,0.364771,0.364771
109,913.0,832.25,Cytotoxic T Cell,0,Negative,0,0.34753,0.34753
110,55.0,19.75,Macrophage,2,Negative,0,0.572493,0.572493
111,10.0,45.0,Macrophage,2,Negative,0,0.488486,0.488486
112,78.0,61.75,Macrophage,2,Negative,0,1.091948,1.091948
113,131.5,64.0,Macrophage,2,Negative,0,4.527044,4.527044
114,116.25,82.0,Macrophage,2,Negative,0,0.554867,0.554867
115,82.5,89.75,Macrophage,2,Negative,0,0.534193,0.534193
116,88.75,98.5,Macrophage,2,Negative,0,0.520111,0.520111
117,78.0,99.25,Macrophage,2,Negative,0,0.714536,0.714536
118,82.5,105.0,Macrophage,2,Negative,0,0.630185,0.630185
119,77.5,107.75,Macrophage,2,Negative,0,0.558522,0.558522
120,55.5,116.25,Macrophage,2,Negative,0,2.331866,2.331866
121,105.75,127.25,Macrophage,2,Negative,0,1.033672,1.033672
122,142.5,128.0,Macrophage,2,Negative,0,0.512764,0.512764
123,151.75,129.0,Macrophage,2,Negative,0,0.630623,0.630623
124,134.75,134.25,Macrophage,2,Negative,0,0.647725,0.647725
125,80.25,138.5,Macrophage,2,Negative,0,0.929739,0.929739
126,217.25,145.0,Macrophage,2,Negative,0,0.307486,0.307486
127,80.25,150.25,Macrophage,2,Negative,0,0.737669,0.737669
128,75.75,157.25,Macrophage,2,Negative,0,0.642464,0.642464
129,69.25,158.0,Macrophage,2,Negative,0,0.58796,0.58796
130,53.75,185.25,Macrophage,2,Negative,0,1.090386,1.090386
131,28.25,193.0,Macrophage,2,Negative,0,0.608165,0.608165
132,8.5,195.0,Macrophage,2,Negative,0,0.923634,0.923634
133,170.5,215.25,Macrophage,2,Negative,0,0.455917,0.455917
134,180.75,235.25,Macrophage,2,Negative,0,0.444282,0.444282
135,120.25,250.0,Macrophage,2,Negative,0,0.566428,0.566428
136,670.25,5.75,Macrophage,2,Negative,0,1.816011,1.816011
137,824.25,20.25,Macrophage,2,Negative,0,0.409299,0.409299
138,725.5,25.0,Macrophage,2,Negative,0,0.542877,0.542877
139,777.75,70.75,Macrophage,2,Negative,0,0.405714,0.405714
140,789.5,72.75,Macrophage,2,Negative,0,0.492284,0.492284
141,730.75,99.75,Macrophage,2,Negative,0,0.45142,0.45142
142,739.5,101.5,Macrophage,2,Negative,0,0.534522,0.534522
143,946.25,121.25,Macrophage,2,Negative,0,0.307821,0.307821
144,930.75,124.25,Macrophage,2,Negative,0,0.642289,0.642289
145,968.25,125.0,Macrophage,2,Negative,0,1.455818,1.455818
146,792.5,137.0,Macrophage,2,Negative,0,0.549681,0.549681
147,727.0,135.5,Macrophage,2,Negative,0,3.20447,3.20447
148,802.0,137.0,Macrophage,2,Negative,0,0.529518,0.529518
149,854.75,145.0,Macrophage,2,Negative,0,0.313973,0.313973
150,768.5,149.0,Macrophage,2,Negative,0,0.485085,0.485085
151,706.0,150.5,Macrophage,2,Negative,0,0.337437,0.337437
152,794.25,162.0,Macrophage,2,Negative,0,0.424035,0.424035
153,852.0,190.25,Macrophage,2,Negative,0,1.569862,1.569862
154,780.5,195.5,Macrophage,2,Negative,0,0.575687,0.575687
155,793.75,198.0,Macrophage,2,Negative,0,2.535419,2.535419
156,994.25,207.75,Macrophage,2,Negative,0,0.440654,0.440654
157,666.25,211.0,Macrophage,2,Negative,0,0.340392,0.340392
158,990.25,212.75,Macrophage,2,Negative,0,0.410477,0.410477
159,893.0,216.75,Macrophage,2,Negative,0,2.745906,2.745906
160,672.75,215.75,Macrophage,2,Negative,0,0.44086,0.44086
161,884.0,217.5,Macrophage,2,Negative,0,3.836648,3.836648
162,758.75,219.75,Macrophage,2,Negative,0,0.353929,0.353929
163,667.25,227.75,Macrophage,2,Negative,0,0.501931,0.501931
164,896.5,236.0,Macrophage,2,Negative,0,4.673337,4.673337
165,922.25,248.75,Macrophage,2,Negative,0,0.260448,0.260448
166,563.75,14.25,Macrophage,2,Negative,0,0.546056,0.546056
167,301.25,22.0,Macrophage,2,Negative,0,0.425287,0.425287
168,271.75,71.0,Macrophage,2,Negative,0,0.888929,0.888929
169,279.75,75.5,Macrophage,2,Negative,0,0.667237,0.667237
170,288.75,85.25,Macrophage,2,Negative,0,0.619727,0.619727
171,626.5,87.75,Macrophage,2,Negative,0,0.231194,0.231194
172,354.5,102.75,Macrophage,2,Negative,0,0.566432,0.566432
173,423.75,113.25,Macrophage,2,Negative,0,0.617074,0.617074
174,381.5,178.5,Macrophage,2,Negative,0,0.37599,0.37599
175,332.5,193.0,Macrophage,2,Negative,0,0.427048,0.427048
176,342.25,198.5,Macrophage,2,Negative,0,1.197041,1.197041
177,645.5,200.5,Macrophage,2,Negative,0,0.402056,0.402056
178,654.25,207.5,Macrophage,2,Negative,0,0.68238,0.68238
179,555.75,233.25,Macrophage,2,Negative,0,0.349307,0.349307
180,365.5,265.5,Macrophage,2,Negative,0,0.339634,0.339634
181,28.5,278.0,Macrophage,2,Negative,0,0.708962,0.708962
182,162.25,292.75,Macrophage,2,Negative,0,0.489906,0.489906
183,23.0,294.25,Macrophage,2,Negative,0,0.632551,0.632551
184,211.5,316.0,Macrophage,2,Negative,0,1.077554,1.077554
185,198.75,341.75,Macrophage,2,Negative,0,1.499761,1.499761
186,237.25,347.25,Macrophage,2,Negative,0,0.354316,0.354316
187,241.5,351.5,Macrophage,2,Negative,0,0.313451,0.313451
188,174.5,383.25,Macrophage,2,Negative,0,0.501954,0.501954
189,187.5,415.25,Macrophage,2,Negative,0,0.385063,0.385063
190,252.5,424.25,Macrophage,2,Negative,0,1.093434,1.093434
191,98.5,490.75,Macrophage,2,Negative,0,0.642044,0.642044
192,42.5,517.25,Macrophage,2,Negative,0,0.470757,0.470757
193,114.25,534.0,Macrophage,2,Negative,0,0.34277,0.34277
194,69.0,560.25,Macrophage,2,Negative,0,0.282965,0.282965
195,195.5,589.75,Macrophage,2,Negative,0,0.541035,0.541035
196,7.75,602.75,Macrophage,2,Negative,0,0.305363,0.305363
197,248.0,658.0,Macrophage,2,Negative,0,0.241751,0.241751
198,391.75,275.25,Macrophage,2,Negative,0,0.44521,0.44521
199,373.25,283.25,Macrophage,2,Negative,0,0.305492,0.305492
200,335.75,295.75,Macrophage,2,Negative,0,0.346658,0.346658
201,481.75,297.0,Macrophage,2,Negative,0,0.594666,0.594666
202,413.75,352.25,Macrophage,2,Negative,0,0.634183,0.634183
203,576.5,353.0,Macrophage,2,Negative,0,2.185282,2.185282
204,598.75,367.75,Macrophage,2,Negative,0,0.411341,0.411341
205,606.5,372.0,Macrophage,2,Negative,0,0.866848,0.866848
206,495.5,397.0,Macrophage,2,Negative,0,0.369523,0.369523
207,502.5,403.25,Macrophage,2,Negative,0,0.469999,0.469999
208,502.25,431.75,Macrophage,2,Negative,0,0.487267,0.487267
209,289.75,448.5,Macrophage,2,Negative,0,0.556847,0.556847
210,424.0,471.5,Macrophage,2,Negative,0,0.290092,0.290092
211,335.75,483.75,Macrophage,2,Negative,0,1.503479,1.503479
212,638.5,491.25,Macrophage,2,Negative,0,0.466595,0.466595
213,330.25,495.5,Macrophage,2,Negative,0,1.457917,1.457917
214,357.25,496.25,Macrophage,2,Negative,0,0.581585,0.581585
215,284.5,497.5,Macrophage,2,Negative,0,0.515318,0.515318
216,376.25,497.25,Macrophage,2,Negative,0,0.414943,0.414943
217,382.25,501.0,Macrophage,2,Negative,0,0.459805,0.459805
218,359.75,512.5,Macrophage,2,Negative,0,2.9814,2.9814
219,385.75,526.75,Macrophage,2,Negative,0,0.433343,0.433343
220,520.75,539.0,Macrophage,2,Negative,0,0.315449,0.315449
221,589.0,541.0,Macrophage,2,Negative,0,13.013269,13.013269
222,647.5,541.0,Macrophage,2,Negative,0,0.267016,0.267016
223,387.25,544.25,Macrophage,2,Negative,0,0.459655,0.459655
224,576.75,546.5,Macrophage,2,Negative,0,0.358823,0.358823
225,380.75,548.0,Macrophage,2,Negative,0,0.334466,0.334466
226,400.5,555.5,Macrophage,2,Negative,0,0.396615,0.396615
227,274.25,563.5,Macrophage,2,Negative,0,0.333928,0.333928
228,404.75,565.0,Macrophage,2,Negative,0,0.27858,0.27858
229,557.5,572.5,Macrophage,2,Negative,0,0.430725,0.430725
230,547.5,591.75,Macrophage,2,Negative,0,0.387812,0.387812
231,586.75,600.75,Macrophage,2,Negative,0,0.260763,0.260763
232,572.5,607.0,Macrophage,2,Negative,0,1.768841,1.768841
233,380.5,610.75,Macrophage,2,Negative,0,0.618859,0.618859
234,408.25,613.25,Macrophage,2,Negative,0,0.501975,0.501975
235,427.5,615.5,Macrophage,2,Negative,0,0.345326,0.345326
236,351.25,615.5,Macrophage,2,Negative,0,0.414975,0.414975
237,501.25,620.5,Macrophage,2,Negative,0,0.421318,0.421318
238,381.5,641.5,Macrophage,2,Negative,0,0.309041,0.309041
239,405.75,654.25,Macrophage,2,Negative,0,2.378793,2.378793
240,599.5,666.5,Macrophage,2,Negative,0,0.303678,0.303678
241,987.0,293.75,Macrophage,2,Negative,0,0.494603,0.494603
242,787.0,323.0,Macrophage,2,Negative,0,0.9357,0.9357
243,720.5,336.75,Macrophage,2,Negative,0,1.837547,1.837547
244,716.0,344.25,Macrophage,2,Negative,0,3.387977,3.387977
245,819.75,355.25,Macrophage,2,Negative,0,1.117638,1.117638
246,688.0,369.0,Macrophage,2,Negative,0,0.382907,0.382907
247,688.75,377.25,Macrophage,2,Negative,0,0.377194,0.377194
248,970.75,385.25,Macrophage,2,Negative,0,0.198627,0.198627
249,704.25,401.25,Macrophage,2,Negative,0,1.836401,1.836401
250,725.5,410.5,Macrophage,2,Negative,0,0.459494,0.459494
251,718.5,414.5,Macrophage,2,Negative,0,2.775501,2.775501
252,875.0,429.25,Macrophage,2,Negative,0,4.402024,4.402024
253,685.5,430.75,Macrophage,2,Negative,0,0.266873,0.266873
254,704.25,442.0,Macrophage,2,Negative,0,0.274637,0.274637
255,916.5,446.0,Macrophage,2,Negative,0,0.337991,0.337991
256,921.25,449.5,Macrophage,2,Negative,0,0.228426,0.228426
257,946.25,467.25,Macrophage,2,Negative,0,0.27896,0.27896
258,856.5,469.75,Macrophage,2,Negative,0,0.385869,0.385869
259,673.25,476.0,Macrophage,2,Negative,0,0.423051,0.423051
260,769.5,477.0,Macrophage,2,Negative,0,7.12748,7.12748
261,861.0,478.25,Macrophage,2,Negative,0,1.371338,1.371338
262,847.5,504.75,Macrophage,2,Negative,0,0.453292,0.453292
263,942.25,509.25,Macrophage,2,Negative,0,1.924231,1.924231
264,886.75,522.25,Macrophage,2,Negative,0,7.71148,7.71148
265,934.75,550.75,Macrophage,2,Negative,0,1.233534,1.233534
266,787.25,552.5,Macrophage,2,Negative,0,0.776448,0.776448
267,703.25,586.25,Macrophage,2,Negative,0,0.381957,0.381957
268,945.5,594.25,Macrophage,2,Negative,0,0.303361,0.303361
269,893.5,628.0,Macrophage,2,Negative,0,0.343152,0.343152
270,882.75,633.25,Macrophage,2,Negative,0,3.609169,3.609169
271,827.5,643.25,Macrophage,2,Negative,0,0.402898,0.402898
272,874.0,645.75,Macrophage,2,Negative,0,0.460589,0.460589
273,724.75,647.0,Macrophage,2,Negative,0,0.664042,0.664042
274,918.25,650.0,Macrophage,2,Negative,0,2.167207,2.167207
275,817.5,663.25,Macrophage,2,Negative,0,4.131278,4.131278
276,812.25,666.25,Macrophage,2,Negative,0,5.173126,5.173126
277,711.5,668.5,Macrophage,2,Negative,0,0.530761,0.530761
278,870.25,668.75,Macrophage,2,Negative,0,2.057654,2.057654
279,35.5,675.25,Macrophage,2,Negative,0,0.399725,0.399725
280,180.25,714.25,Macrophage,2,Negative,0,1.424247,1.424247
281,208.25,726.5,Macrophage,2,Negative,0,0.523965,0.523965
282,175.0,730.5,Macrophage,2,Negative,0,0.557926,0.557926
283,164.25,739.5,Macrophage,2,Negative,0,0.49718,0.49718
284,229.75,740.0,Macrophage,2,Negative,0,2.421576,2.421576
285,150.75,747.0,Macrophage,2,Negative,0,0.539426,0.539426
286,212.75,771.25,Macrophage,2,Negative,0,0.475926,0.475926
287,203.25,779.5,Macrophage,2,Negative,0,1.648276,1.648276
288,211.0,783.5,Macrophage,2,Negative,0,0.274258,0.274258
289,152.25,789.75,Macrophage,2,Negative,0,0.467092,0.467092
290,205.25,793.75,Macrophage,2,Negative,0,0.378658,0.378658
291,151.25,797.0,Macrophage,2,Negative,0,0.392946,0.392946
292,53.75,812.0,Macrophage,2,Negative,0,0.439034,0.439034
293,108.75,820.0,Macrophage,2,Negative,0,1.045143,1.045143
294,64.75,822.0,Macrophage,2,Negative,0,0.477685,0.477685
295,67.25,835.75,Macrophage,2,Negative,0,0.396254,0.396254
296,96.5,878.25,Macrophage,2,Negative,0,0.319162,0.319162
297,231.25,894.5,Macrophage,2,Negative,0,1.012949,1.012949
298,81.25,901.5,Macrophage,2,Negative,0,0.391611,0.391611
299,62.5,906.0,Macrophage,2,Negative,0,0.627542,0.627542
300,84.75,908.75,Macrophage,2,Negative,0,0.405168,0.405168
301,234.5,917.0,Macrophage,2,Negative,0,1.141758,1.141758
302,48.0,917.25,Macrophage,2,Negative,0,2.493808,2.493808
303,249.25,923.75,Macrophage,2,Negative,0,6.783743,6.783743
304,21.5,962.25,Macrophage,2,Negative,0,0.33458,0.33458
305,188.0,963.0,Macrophage,2,Negative,0,0.590937,0.590937
306,239.75,968.75,Macrophage,2,Negative,0,4.569038,4.569038
307,194.25,972.75,Macrophage,2,Negative,0,0.554294,0.554294
308,202.0,983.5,Macrophage,2,Negative,0,0.4296,0.4296
309,255.0,984.75,Macrophage,2,Negative,0,0.403102,0.403102
310,606.5,696.5,Macrophage,2,Negative,0,1.003576,1.003576
311,576.75,721.0,Macrophage,2,Negative,0,0.448264,0.448264
312,293.0,724.0,Macrophage,2,Negative,0,9.616485,9.616485
313,546.25,725.0,Macrophage,2,Negative,0,0.19434,0.19434
314,503.25,742.25,Macrophage,2,Negative,0,1.720458,1.720458
315,603.5,742.25,Macrophage,2,Negative,0,0.560945,0.560945
316,656.75,747.0,Macrophage,2,Negative,0,1.280734,1.280734
317,285.5,760.75,Macrophage,2,Negative,0,8.693748,8.693748
318,369.5,777.75,Macrophage,2,Negative,0,0.290931,0.290931
319,320.0,780.25,Macrophage,2,Negative,0,0.52427,0.52427
320,426.0,784.75,Macrophage,2,Negative,0,0.45862,0.45862
321,314.5,785.25,Macrophage,2,Negative,0,2.236193,2.236193
322,426.25,798.25,Macrophage,2,Negative,0,0.476424,0.476424
323,416.25,801.25,Macrophage,2,Negative,0,0.513289,0.513289
324,433.75,809.0,Macrophage,2,Negative,0,0.473294,0.473294
325,643.25,808.5,Macrophage,2,Negative,0,0.473111,0.473111
326,421.5,811.0,Macrophage,2,Negative,0,0.246576,0.246576
327,325.75,821.5,Macrophage,2,Negative,0,2.472985,2.472985
328,424.5,825.75,Macrophage,2,Negative,0,2.196764,2.196764
329,339.75,845.5,Macrophage,2,Negative,0,1.910186,1.910186
330,318.25,854.75,Macrophage,2,Negative,0,0.355904,0.355904
331,309.25,862.5,Macrophage,2,Negative,0,7.834582,7.834582
332,564.75,862.25,Macrophage,2,Negative,0,0.540744,0.540744
333,566.75,871.0,Macrophage,2,Negative,0,0.323801,0.323801
334,565.25,914.5,Macrophage,2,Negative,0,0.216569,0.216569
335,320.5,923.25,Macrophage,2,Negative,0,0.403211,0.403211
336,313.5,924.25,Macrophage,2,Negative,0,0.393246,0.393246
337,263.25,950.0,Macrophage,2,Negative,0,0.869616,0.869616
338,273.75,953.5,Macrophage,2,Negative,0,0.29077,0.29077
339,276.75,958.5,Macrophage,2,Negative,0,0.289985,0.289985
340,266.0,959.25,Macrophage,2,Negative,0,0.569765,0.569765
341,281.25,962.25,Macrophage,2,Negative,0,0.876099,0.876099
342,362.5,980.25,Macrophage,2,Negative,0,0.205704,0.205704
343,549.5,985.5,Macrophage,2,Negative,0,6.499882,6.499882
344,637.25,991.75,Macrophage,2,Negative,0,1.216705,1.216705
345,938.0,672.25,Macrophage,2,Negative,0,0.874986,0.874986
346,699.5,672.0,Macrophage,2,Negative,0,0.46078,0.46078
347,720.25,670.5,Macrophage,2,Negative,0,1.382962,1.382962
348,858.25,677.0,Macrophage,2,Negative,0,1.04295,1.04295
349,724.0,679.0,Macrophage,2,Negative,0,0.33755,0.33755
350,679.25,683.75,Macrophage,2,Negative,0,0.916198,0.916198
351,714.75,685.25,Macrophage,2,Negative,0,0.315093,0.315093
352,853.75,687.0,Macrophage,2,Negative,0,0.523233,0.523233
353,702.25,691.75,Macrophage,2,Negative,0,0.317373,0.317373
354,678.75,694.25,Macrophage,2,Negative,0,0.429081,0.429081
355,862.75,694.0,Macrophage,2,Negative,0,0.467714,0.467714
356,708.0,695.75,Macrophage,2,Negative,0,0.416573,0.416573
357,714.5,696.75,Macrophage,2,Negative,0,0.395055,0.395055
358,687.75,698.5,Macrophage,2,Negative,0,1.139325,1.139325
359,706.5,702.5,Macrophage,2,Negative,0,0.43344,0.43344
360,873.0,705.25,Macrophage,2,Negative,0,0.430067,0.430067
361,787.75,706.0,Macrophage,2,Negative,0,0.280771,0.280771
362,797.75,711.25,Macrophage,2,Negative,0,0.38459,0.38459
363,937.75,747.5,Macrophage,2,Negative,0,0.470074,0.470074
364,928.25,747.5,Macrophage,2,Negative,0,0.610001,0.610001
365,958.75,747.0,Macrophage,2,Negative,0,0.453411,0.453411
366,782.5,753.75,Macrophage,2,Negative,0,1.742378,1.742378
367,770.75,752.5,Macrophage,2,Negative,0,1.935997,1.935997
368,950.5,753.25,Macrophage,2,Negative,0,1.105077,1.105077
369,959.5,755.5,Macrophage,2,Negative,0,0.585197,0.585197
370,911.0,757.75,Macrophage,2,Negative,0,0.570172,0.570172
371,930.0,765.0,Macrophage,2,Negative,0,0.610579,0.610579
372,880.5,761.25,Macrophage,2,Negative,0,0.404871,0.404871
373,785.75,764.25,Macrophage,2,Negative,0,0.476086,0.476086
374,885.0,764.25,Macrophage,2,Negative,0,0.362908,0.362908
375,956.0,766.75,Macrophage,2,Negative,0,2.668974,2.668974
376,823.5,779.75,Macrophage,2,Negative,0,1.562174,1.562174
377,771.0,796.75,Macrophage,2,Negative,0,0.406022,0.406022
378,919.25,798.5,Macrophage,2,Negative,0,3.229581,3.229581
379,705.75,804.0,Macrophage,2,Negative,0,3.195717,3.195717
380,827.0,807.25,Macrophage,2,Negative,0,2.502251,2.502251
381,837.25,810.0,Macrophage,2,Negative,0,0.372749,0.372749
382,966.25,822.5,Macrophage,2,Negative,0,0.41766,0.41766
383,722.75,838.25,Macrophage,2,Negative,0,0.352113,0.352113
384,860.25,842.0,Macrophage,2,Negative,0,1.33607,1.33607
385,821.75,842.5,Macrophage,2,Negative,0,0.429393,0.429393
386,720.25,847.25,Macrophage,2,Negative,0,0.352112,0.352112
387,716.0,857.25,Macrophage,2,Negative,0,0.362981,0.362981
388,665.0,864.75,Macrophage,2,Negative,0,0.418796,0.418796
389,692.25,895.25,Macrophage,2,Negative,0,1.05001,1.05001
390,859.75,935.25,Macrophage,2,Negative,0,0.26123,0.26123
391,809.5,951.0,Macrophage,2,Negative,0,0.222551,0.222551
392,900.25,966.5,Macrophage,2,Negative,0,0.278686,0.278686
393,979.0,976.5,Macrophage,2,Negative,0,0.397959,0.397959
394,664.0,977.0,Macrophage,2,Negative,0,0.405384,0.405384
395,978.75,987.75,Macrophage,2,Negative,0,0.27093,0.27093
396,813.0,999.5,Macrophage,2,Negative,0,0.292266,0.292266
397,228.75,26.75,Neutrophil,3,Negative,0,0.501087,0.501087
398,215.0,32.0,Neutrophil,3,Negative,0,0.695509,0.695509
399,244.5,60.5,Neutrophil,3,Negative,0,0.675609,0.675609
400,62.5,78.0,Neutrophil,3,Negative,0,1.135074,1.135074
