,x,y,Celltype,Celltype_asNumeric,Epithelium,Epithelium_asNumeric,CD4,CD4_asNumeric
256,815.5,662.75,T Helper Cell,5,Negative,0,3.596009,3.596009
257,811.75,677.0,T Helper Cell,5,Negative,0,4.597704,4.597704
258,799.25,684.0,T Helper Cell,5,Negative,0,5.532067,5.532067
259,812.0,690.75,T Helper Cell,5,Negative,0,15.604256,15.604256
260,823.0,688.5,T Helper Cell,5,Negative,0,9.724845,9.724845
261,652.5,695.0,T Helper Cell,5,Negative,0,6.9521,6.9521
262,797.5,695.25,T Helper Cell,5,Negative,0,7.878197,7.878197
263,825.5,697.25,T Helper Cell,5,Negative,0,10.673309,10.673309
264,806.0,696.0,T Helper Cell,5,Negative,0,8.207137,8.207137
265,814.75,699.75,T Helper Cell,5,Negative,0,14.251596,14.251596
266,658.75,700.0,T Helper Cell,5,Negative,0,3.928079,3.928079
267,808.5,704.25,T Helper Cell,5,Negative,0,17.496504,17.496504
268,827.25,710.75,T Helper Cell,5,Negative,0,13.992805,13.992805
269,815.5,706.25,T Helper Cell,5,Negative,0,14.615952,14.615952
270,831.5,724.0,T Helper Cell,5,Negative,0,4.697124,4.697124
271,790.25,727.0,T Helper Cell,5,Negative,0,12.041735,12.041735
272,814.0,724.75,T Helper Cell,5,Negative,0,12.889894,12.889894
273,702.0,735.75,T Helper Cell,5,Negative,0,7.652822,7.652822
274,827.75,735.5,T Helper Cell,5,Negative,0,3.263827,3.263827
275,735.0,748.25,T Helper Cell,5,Negative,0,6.860159,6.860159
276,743.75,749.0,T Helper Cell,5,Negative,0,8.289914,8.289914
277,837.0,760.0,T Helper Cell,5,Negative,0,11.862509,11.862509
278,736.5,760.5,T Helper Cell,5,Negative,0,4.34294,4.34294
279,849.75,765.25,T Helper Cell,5,Negative,0,12.249507,12.249507
280,870.75,766.25,T Helper Cell,5,Negative,0,7.527115,7.527115
281,842.75,774.5,T Helper Cell,5,Negative,0,7.268979,7.268979
282,851.75,775.5,T Helper Cell,5,Negative,0,10.498993,10.498993
283,607.75,801.75,T Helper Cell,5,Negative,0,8.823772,8.823772
284,922.5,432.0,T Helper Cell,5,Negative,0,3.6785,3.6785
285,880.0,472.75,T Helper Cell,5,Negative,0,4.707469,4.707469
286,919.25,593.75,T Helper Cell,5,Negative,0,10.784046,10.784046
287,961.0,695.0,T Helper Cell,5,Negative,0,9.578906,9.578906
288,900.0,801.0,T Helper Cell,5,Negative,0,12.220319,12.220319
289,886.25,796.75,T Helper Cell,5,Negative,0,9.232391,9.232391
290,882.25,802.0,T Helper Cell,5,Negative,0,9.893931,9.893931
291,888.5,807.5,T Helper Cell,5,Negative,0,31.914715,31.914715
292,880.25,809.75,T Helper Cell,5,Negative,0,16.851498,16.851498
293,895.5,815.5,T Helper Cell,5,Negative,0,5.31674,5.31674
294,886.25,817.25,T Helper Cell,5,Negative,0,20.867886,20.867886
295,874.5,817.0,T Helper Cell,5,Negative,0,12.105298,12.105298
296,192.5,833.0,T Helper Cell,5,Negative,0,9.87393,9.87393
297,433.75,832.75,T Helper Cell,5,Negative,0,10.078404,10.078404
298,203.25,839.0,T Helper Cell,5,Negative,0,13.540112,13.540112
299,159.25,960.0,T Helper Cell,5,Negative,0,3.70743,3.70743
300,880.75,823.5,T Helper Cell,5,Negative,0,10.375938,10.375938
301,925.5,831.0,T Helper Cell,5,Negative,0,8.249872,8.249872
302,613.0,819.25,T Helper Cell,5,Negative,0,6.472639,6.472639
303,617.25,834.0,T Helper Cell,5,Negative,0,10.764385,10.764385
304,639.0,845.5,T Helper Cell,5,Negative,0,4.616867,4.616867
305,829.0,856.5,T Helper Cell,5,Negative,0,3.843075,3.843075
306,676.5,869.75,T Helper Cell,5,Negative,0,7.936729,7.936729
307,687.75,873.75,T Helper Cell,5,Negative,0,4.129463,4.129463
308,807.5,878.0,T Helper Cell,5,Negative,0,4.506102,4.506102
309,734.0,925.75,T Helper Cell,5,Negative,0,6.922285,6.922285
310,817.25,931.0,T Helper Cell,5,Negative,0,6.138755,6.138755
311,848.75,942.25,T Helper Cell,5,Negative,0,7.773762,7.773762
312,772.5,945.5,T Helper Cell,5,Negative,0,8.440413,8.440413
313,849.0,953.5,T Helper Cell,5,Negative,0,5.956024,5.956024
314,429.75,79.5,Regulatory T Cell,4,Negative,0,5.828871,5.828871
315,421.25,157.25,Regulatory T Cell,4,Negative,0,4.989995,4.989995
316,259.25,162.0,Regulatory T Cell,4,Negative,0,10.944139,10.944139
317,443.25,164.75,Regulatory T Cell,4,Negative,0,3.891917,3.891917
318,295.5,404.75,Regulatory T Cell,4,Negative,0,3.491639,3.491639
319,544.25,226.5,Regulatory T Cell,4,Negative,0,3.648031,3.648031
320,515.75,251.75,Regulatory T Cell,4,Negative,0,9.131817,9.131817
321,353.5,499.5,Regulatory T Cell,4,Negative,0,9.251854,9.251854
322,395.5,110.0,Cytotoxic T Cell,0,Negative,0,11.042966,11.042966
323,387.75,112.0,Cytotoxic T Cell,0,Negative,0,5.617463,5.617463
324,254.75,120.75,Cytotoxic T Cell,0,Negative,0,1.290031,1.290031
325,468.25,230.25,Cytotoxic T Cell,0,Negative,0,5.063975,5.063975
326,227.0,280.25,Cytotoxic T Cell,0,Negative,0,7.005867,7.005867
327,262.5,376.0,Cytotoxic T Cell,0,Negative,0,12.969283,12.969283
328,616.75,48.75,Cytotoxic T Cell,0,Negative,0,2.349533,2.349533
329,725.25,326.0,Cytotoxic T Cell,0,Positive,1,8.373341,8.373341
330,155.75,486.75,Cytotoxic T Cell,0,Negative,0,6.403838,6.403838
331,337.75,564.75,Cytotoxic T Cell,0,Negative,0,0.752178,0.752178
332,547.75,539.5,Cytotoxic T Cell,0,Negative,0,0.57135,0.57135
333,702.0,735.75,Cytotoxic T Cell,0,Negative,0,7.652822,7.652822
334,30.25,17.25,Macrophage,2,Negative,0,0.575663,0.575663
335,4.5,47.5,Macrophage,2,Negative,0,7.207738,7.207738
336,17.0,64.25,Macrophage,2,Negative,0,1.802228,1.802228
337,70.5,169.75,Macrophage,2,Negative,0,0.313753,0.313753
338,60.5,243.5,Macrophage,2,Negative,0,0.787477,0.787477
339,69.75,353.25,Macrophage,2,Negative,0,0.462272,0.462272
340,33.25,363.25,Macrophage,2,Negative,0,0.328931,0.328931
341,70.25,366.75,Macrophage,2,Negative,0,0.755651,0.755651
342,64.75,391.0,Macrophage,2,Negative,0,0.415901,0.415901
343,446.0,27.0,Macrophage,2,Negative,0,1.980241,1.980241
344,230.75,70.25,Macrophage,2,Negative,0,1.88378,1.88378
345,250.25,75.25,Macrophage,2,Negative,0,0.543062,0.543062
346,105.5,77.75,Macrophage,2,Negative,0,1.649376,1.649376
347,399.0,78.25,Macrophage,2,Negative,0,0.936367,0.936367
348,392.0,79.5,Macrophage,2,Negative,0,0.586974,0.586974
349,232.0,81.5,Macrophage,2,Negative,0,4.022148,4.022148
350,259.25,81.25,Macrophage,2,Negative,0,0.561324,0.561324
351,242.25,84.5,Macrophage,2,Negative,0,4.890683,4.890683
352,372.75,87.25,Macrophage,2,Negative,0,4.645046,4.645046
353,262.25,91.0,Macrophage,2,Negative,0,3.193761,3.193761
354,242.0,92.25,Macrophage,2,Negative,0,12.351843,12.351843
355,384.0,92.75,Macrophage,2,Negative,0,0.581819,0.581819
356,379.75,100.0,Macrophage,2,Negative,0,2.954584,2.954584
357,361.0,101.25,Macrophage,2,Negative,0,3.965537,3.965537
358,269.5,106.25,Macrophage,2,Negative,0,2.320199,2.320199
359,89.5,108.75,Macrophage,2,Negative,0,0.592803,0.592803
360,85.75,120.25,Macrophage,2,Negative,0,0.54355,0.54355
361,372.0,119.25,Macrophage,2,Negative,0,0.584143,0.584143
362,83.0,127.5,Macrophage,2,Negative,0,0.653086,0.653086
363,255.75,142.0,Macrophage,2,Negative,0,1.105975,1.105975
364,400.0,145.0,Macrophage,2,Negative,0,1.165824,1.165824
365,253.75,153.75,Macrophage,2,Negative,0,8.545865,8.545865
366,265.0,150.75,Macrophage,2,Negative,0,1.896267,1.896267
367,79.5,158.0,Macrophage,2,Negative,0,0.509866,0.509866
368,282.25,158.0,Macrophage,2,Negative,0,1.078291,1.078291
369,245.0,164.0,Macrophage,2,Negative,0,5.410064,5.410064
370,279.25,163.75,Macrophage,2,Negative,0,3.404031,3.404031
371,272.0,186.25,Macrophage,2,Negative,0,0.696095,0.696095
372,454.0,188.0,Macrophage,2,Negative,0,1.567244,1.567244
373,453.0,198.25,Macrophage,2,Negative,0,1.948999,1.948999
374,433.5,199.25,Macrophage,2,Negative,0,3.649888,3.649888
375,459.5,227.5,Macrophage,2,Negative,0,6.510433,6.510433
376,468.25,230.25,Macrophage,2,Negative,0,5.063975,5.063975
377,217.75,231.0,Macrophage,2,Negative,0,1.735396,1.735396
378,459.5,238.0,Macrophage,2,Negative,0,1.283913,1.283913
379,113.75,237.0,Macrophage,2,Negative,0,1.273836,1.273836
