,x,y,Celltype,Celltype_asNumeric,Epithelium,Epithelium_asNumeric,CD4,CD4_asNumeric
115,933.5,637.0,T Helper Cell,5,Negative,0,3.016475,3.016475
116,794.0,707.0,T Helper Cell,5,Negative,0,6.85338,6.85338
117,799.5,715.0,T Helper Cell,5,Negative,0,16.449423,16.449423
118,813.75,719.5,T Helper Cell,5,Negative,0,8.204561,8.204561
119,841.75,716.25,T Helper Cell,5,Negative,0,4.498956,4.498956
120,855.5,720.25,T Helper Cell,5,Negative,0,3.827654,3.827654
121,787.25,723.0,T Helper Cell,5,Negative,0,4.311821,4.311821
122,806.0,723.75,T Helper Cell,5,Negative,0,9.769402,9.769402
123,937.5,724.25,T Helper Cell,5,Negative,0,4.171606,4.171606
124,843.75,724.0,T Helper Cell,5,Negative,0,13.901774,13.901774
125,819.75,726.25,T Helper Cell,5,Negative,0,5.489833,5.489833
126,851.75,725.25,T Helper Cell,5,Negative,0,12.553292,12.553292
127,951.25,727.75,T Helper Cell,5,Negative,0,6.493695,6.493695
128,795.5,729.0,T Helper Cell,5,Negative,0,3.916039,3.916039
129,843.5,733.75,T Helper Cell,5,Negative,0,16.683878,16.683878
130,955.0,733.0,T Helper Cell,5,Negative,0,5.3944,5.3944
131,814.25,732.75,T Helper Cell,5,Negative,0,9.973865,9.973865
132,916.25,735.5,T Helper Cell,5,Negative,0,9.364919,9.364919
133,803.0,733.5,T Helper Cell,5,Negative,0,9.773423,9.773423
134,903.75,734.75,T Helper Cell,5,Negative,0,10.001443,10.001443
135,929.5,733.5,T Helper Cell,5,Negative,0,3.516497,3.516497
136,943.5,735.5,T Helper Cell,5,Negative,0,15.44781,15.44781
137,832.0,736.0,T Helper Cell,5,Negative,0,15.96265,15.96265
138,976.75,735.75,T Helper Cell,5,Negative,0,5.349263,5.349263
139,854.75,737.75,T Helper Cell,5,Negative,0,11.180593,11.180593
140,900.25,740.0,T Helper Cell,5,Negative,0,9.100768,9.100768
141,880.5,740.5,T Helper Cell,5,Negative,0,3.175525,3.175525
142,949.75,743.5,T Helper Cell,5,Negative,0,6.138922,6.138922
143,927.0,742.5,T Helper Cell,5,Negative,0,6.537871,6.537871
144,890.25,743.75,T Helper Cell,5,Negative,0,13.446238,13.446238
145,186.0,383.75,T Helper Cell,5,Negative,0,3.034478,3.034478
146,205.0,547.25,T Helper Cell,5,Negative,0,6.056423,6.056423
147,300.0,557.0,T Helper Cell,5,Negative,0,3.363407,3.363407
148,307.5,560.25,T Helper Cell,5,Negative,0,3.64794,3.64794
149,362.75,588.75,T Helper Cell,5,Negative,0,4.930561,4.930561
150,271.75,588.0,T Helper Cell,5,Negative,0,3.357605,3.357605
151,104.5,659.25,T Helper Cell,5,Negative,0,3.695615,3.695615
152,380.0,681.0,T Helper Cell,5,Negative,0,4.606965,4.606965
153,383.75,690.5,T Helper Cell,5,Negative,0,3.672865,3.672865
154,241.5,721.5,T Helper Cell,5,Negative,0,3.749814,3.749814
155,362.25,728.25,T Helper Cell,5,Negative,0,5.73084,5.73084
156,700.5,381.0,T Helper Cell,5,Negative,0,3.025448,3.025448
157,689.5,386.5,T Helper Cell,5,Negative,0,3.422238,3.422238
158,540.5,399.0,T Helper Cell,5,Negative,0,5.893929,5.893929
159,680.25,405.0,T Helper Cell,5,Negative,0,4.527304,4.527304
160,666.75,418.25,T Helper Cell,5,Negative,0,3.211998,3.211998
161,685.75,424.5,T Helper Cell,5,Negative,0,5.552269,5.552269
162,678.0,423.5,T Helper Cell,5,Negative,0,8.054879,8.054879
163,615.5,429.75,T Helper Cell,5,Negative,0,7.622537,7.622537
164,712.0,431.0,T Helper Cell,5,Negative,0,5.016609,5.016609
165,700.75,448.25,T Helper Cell,5,Negative,0,4.568145,4.568145
166,754.75,449.25,T Helper Cell,5,Negative,0,3.959869,3.959869
167,748.25,454.5,T Helper Cell,5,Negative,0,3.681886,3.681886
168,687.75,459.5,T Helper Cell,5,Negative,0,11.905793,11.905793
169,697.75,459.0,T Helper Cell,5,Negative,0,20.864103,20.864103
170,708.25,461.0,T Helper Cell,5,Negative,0,6.652468,6.652468
171,527.0,463.75,T Helper Cell,5,Negative,0,8.356016,8.356016
172,709.75,468.0,T Helper Cell,5,Negative,0,4.726443,4.726443
173,697.75,468.5,T Helper Cell,5,Negative,0,11.584867,11.584867
174,435.5,487.0,T Helper Cell,5,Negative,0,3.14642,3.14642
175,448.0,486.25,T Helper Cell,5,Negative,0,4.67209,4.67209
176,558.5,494.0,T Helper Cell,5,Negative,0,4.711326,4.711326
177,406.25,495.5,T Helper Cell,5,Negative,0,4.318989,4.318989
178,654.75,499.0,T Helper Cell,5,Negative,0,11.395605,11.395605
179,424.25,500.0,T Helper Cell,5,Negative,0,5.251216,5.251216
180,659.25,502.0,T Helper Cell,5,Negative,0,5.968132,5.968132
181,432.0,505.5,T Helper Cell,5,Negative,0,7.465872,7.465872
182,448.75,516.25,T Helper Cell,5,Negative,0,5.571833,5.571833
183,467.75,516.75,T Helper Cell,5,Negative,0,4.916374,4.916374
184,626.25,518.25,T Helper Cell,5,Negative,0,4.398818,4.398818
185,460.0,521.0,T Helper Cell,5,Negative,0,5.691259,5.691259
186,443.25,529.25,T Helper Cell,5,Negative,0,6.226383,6.226383
187,476.5,526.25,T Helper Cell,5,Negative,0,5.225955,5.225955
188,433.5,529.75,T Helper Cell,5,Negative,0,5.180805,5.180805
189,453.25,529.25,T Helper Cell,5,Negative,0,7.664736,7.664736
190,400.75,532.75,T Helper Cell,5,Negative,0,7.999246,7.999246
191,590.0,534.5,T Helper Cell,5,Negative,0,5.196393,5.196393
192,464.75,541.25,T Helper Cell,5,Negative,0,5.22518,5.22518
193,581.0,544.0,T Helper Cell,5,Negative,0,6.714947,6.714947
194,552.75,546.25,T Helper Cell,5,Negative,0,7.582788,7.582788
195,440.0,545.5,T Helper Cell,5,Negative,0,8.685175,8.685175
196,403.25,552.75,T Helper Cell,5,Negative,0,3.910651,3.910651
197,497.75,556.5,T Helper Cell,5,Negative,0,4.467563,4.467563
198,738.75,562.0,T Helper Cell,5,Negative,0,5.093734,5.093734
199,455.75,559.0,T Helper Cell,5,Negative,0,8.944911,8.944911
200,753.5,564.0,T Helper Cell,5,Negative,0,3.330352,3.330352
201,736.75,574.5,T Helper Cell,5,Negative,0,3.268697,3.268697
202,749.25,573.0,T Helper Cell,5,Negative,0,3.001462,3.001462
203,533.0,577.0,T Helper Cell,5,Negative,0,8.074673,8.074673
204,465.0,579.5,T Helper Cell,5,Negative,0,3.226756,3.226756
205,602.75,579.75,T Helper Cell,5,Negative,0,11.293686,11.293686
206,747.75,581.5,T Helper Cell,5,Negative,0,10.251177,10.251177
207,759.0,581.5,T Helper Cell,5,Negative,0,3.560609,3.560609
208,741.25,583.25,T Helper Cell,5,Negative,0,5.117003,5.117003
209,406.75,584.0,T Helper Cell,5,Negative,0,4.948572,4.948572
210,473.75,593.25,T Helper Cell,5,Negative,0,3.352657,3.352657
211,694.5,597.75,T Helper Cell,5,Negative,0,8.634837,8.634837
212,643.0,599.5,T Helper Cell,5,Negative,0,3.188891,3.188891
213,681.0,599.25,T Helper Cell,5,Negative,0,5.636762,5.636762
214,483.25,603.0,T Helper Cell,5,Negative,0,3.49326,3.49326
215,673.5,603.75,T Helper Cell,5,Negative,0,3.134473,3.134473
216,512.25,602.5,T Helper Cell,5,Negative,0,3.397678,3.397678
217,656.75,603.25,T Helper Cell,5,Negative,0,10.208267,10.208267
218,692.25,609.25,T Helper Cell,5,Negative,0,9.170177,9.170177
219,490.5,611.5,T Helper Cell,5,Negative,0,7.426361,7.426361
220,403.0,615.75,T Helper Cell,5,Negative,0,6.848638,6.848638
221,764.75,618.75,T Helper Cell,5,Negative,0,4.949977,4.949977
222,752.25,620.75,T Helper Cell,5,Negative,0,3.970932,3.970932
223,411.5,621.5,T Helper Cell,5,Negative,0,4.341573,4.341573
224,510.75,623.25,T Helper Cell,5,Negative,0,8.922866,8.922866
225,489.5,623.5,T Helper Cell,5,Negative,0,5.496062,5.496062
226,457.25,625.25,T Helper Cell,5,Negative,0,6.100466,6.100466
227,499.0,625.75,T Helper Cell,5,Negative,0,7.221066,7.221066
228,441.25,630.5,T Helper Cell,5,Negative,0,10.521886,10.521886
229,730.0,632.25,T Helper Cell,5,Negative,0,5.54286,5.54286
230,760.0,632.5,T Helper Cell,5,Negative,0,4.939242,4.939242
231,494.25,631.5,T Helper Cell,5,Negative,0,6.839379,6.839379
232,505.75,633.25,T Helper Cell,5,Negative,0,5.787736,5.787736
233,485.0,634.75,T Helper Cell,5,Negative,0,3.55794,3.55794
234,752.5,637.75,T Helper Cell,5,Negative,0,4.525016,4.525016
235,745.25,641.5,T Helper Cell,5,Negative,0,6.69777,6.69777
236,519.0,644.75,T Helper Cell,5,Negative,0,9.927608,9.927608
237,743.75,650.5,T Helper Cell,5,Negative,0,4.981905,4.981905
238,519.75,654.25,T Helper Cell,5,Negative,0,3.343557,3.343557
239,754.25,656.25,T Helper Cell,5,Negative,0,12.793182,12.793182
240,510.0,655.0,T Helper Cell,5,Negative,0,3.036839,3.036839
241,763.25,660.5,T Helper Cell,5,Negative,0,4.069417,4.069417
242,527.75,658.25,T Helper Cell,5,Negative,0,3.651592,3.651592
243,522.5,662.0,T Helper Cell,5,Negative,0,7.916409,7.916409
244,497.0,665.0,T Helper Cell,5,Negative,0,8.614656,8.614656
245,744.0,666.5,T Helper Cell,5,Negative,0,4.493371,4.493371
246,500.5,671.25,T Helper Cell,5,Negative,0,6.769513,6.769513
247,727.25,672.25,T Helper Cell,5,Negative,0,16.925112,16.925112
248,735.25,673.5,T Helper Cell,5,Negative,0,9.424847,9.424847
249,539.0,681.0,T Helper Cell,5,Negative,0,3.706664,3.706664
250,669.0,683.0,T Helper Cell,5,Negative,0,4.4034,4.4034
251,707.0,684.25,T Helper Cell,5,Negative,0,9.704221,9.704221
252,738.5,686.0,T Helper Cell,5,Negative,0,6.001381,6.001381
253,700.0,685.5,T Helper Cell,5,Negative,0,9.294416,9.294416
254,719.25,689.25,T Helper Cell,5,Negative,0,4.744621,4.744621
255,674.0,688.5,T Helper Cell,5,Negative,0,5.291385,5.291385
256,771.25,690.5,T Helper Cell,5,Negative,0,12.516465,12.516465
257,707.25,690.5,T Helper Cell,5,Negative,0,6.498123,6.498123
258,755.5,690.75,T Helper Cell,5,Negative,0,9.878509,9.878509
259,698.5,690.25,T Helper Cell,5,Negative,0,6.121405,6.121405
260,547.5,693.5,T Helper Cell,5,Negative,0,10.015254,10.015254
261,660.5,693.0,T Helper Cell,5,Negative,0,10.476926,10.476926
262,727.75,693.0,T Helper Cell,5,Negative,0,4.35703,4.35703
263,645.75,694.5,T Helper Cell,5,Negative,0,6.535562,6.535562
264,526.5,695.0,T Helper Cell,5,Negative,0,10.876141,10.876141
265,774.5,698.0,T Helper Cell,5,Negative,0,7.879478,7.879478
266,564.5,698.0,T Helper Cell,5,Negative,0,3.212378,3.212378
267,575.0,698.25,T Helper Cell,5,Negative,0,7.924433,7.924433
268,535.5,697.75,T Helper Cell,5,Negative,0,7.930353,7.930353
269,766.25,700.5,T Helper Cell,5,Negative,0,3.872672,3.872672
270,557.0,700.0,T Helper Cell,5,Negative,0,5.880073,5.880073
271,597.75,699.25,T Helper Cell,5,Negative,0,7.170826,7.170826
272,642.25,702.0,T Helper Cell,5,Negative,0,6.18094,6.18094
273,528.25,703.75,T Helper Cell,5,Negative,0,5.348048,5.348048
274,783.25,704.5,T Helper Cell,5,Negative,0,12.217058,12.217058
275,595.0,705.5,T Helper Cell,5,Negative,0,4.759207,4.759207
276,750.75,705.0,T Helper Cell,5,Negative,0,3.955104,3.955104
277,632.0,704.75,T Helper Cell,5,Negative,0,6.447858,6.447858
278,773.5,706.5,T Helper Cell,5,Negative,0,13.820854,13.820854
279,763.0,708.75,T Helper Cell,5,Negative,0,4.656025,4.656025
280,549.5,711.0,T Helper Cell,5,Negative,0,3.581519,3.581519
281,771.75,711.75,T Helper Cell,5,Negative,0,7.259593,7.259593
282,542.25,715.75,T Helper Cell,5,Negative,0,4.906317,4.906317
283,752.25,715.25,T Helper Cell,5,Negative,0,4.300965,4.300965
284,776.75,719.0,T Helper Cell,5,Negative,0,10.367728,10.367728
285,764.75,720.75,T Helper Cell,5,Negative,0,6.83442,6.83442
286,769.75,727.25,T Helper Cell,5,Negative,0,3.100078,3.100078
287,533.25,726.75,T Helper Cell,5,Negative,0,5.42007,5.42007
288,543.25,730.5,T Helper Cell,5,Negative,0,3.339405,3.339405
289,778.75,730.25,T Helper Cell,5,Negative,0,3.636738,3.636738
290,769.75,738.0,T Helper Cell,5,Negative,0,20.631264,20.631264
291,761.0,738.0,T Helper Cell,5,Negative,0,5.387377,5.387377
292,697.5,739.75,T Helper Cell,5,Negative,0,3.884157,3.884157
293,974.0,744.5,T Helper Cell,5,Negative,0,5.66395,5.66395
294,851.5,745.25,T Helper Cell,5,Negative,0,15.225177,15.225177
295,860.25,749.0,T Helper Cell,5,Negative,0,5.224191,5.224191
296,912.75,748.0,T Helper Cell,5,Negative,0,8.449257,8.449257
297,847.5,749.0,T Helper Cell,5,Negative,0,5.579159,5.579159
298,874.0,747.75,T Helper Cell,5,Negative,0,15.966488,15.966488
299,923.0,750.0,T Helper Cell,5,Negative,0,8.874006,8.874006
300,940.75,750.5,T Helper Cell,5,Negative,0,9.240391,9.240391
301,933.5,749.5,T Helper Cell,5,Negative,0,5.169627,5.169627
302,900.75,752.0,T Helper Cell,5,Negative,0,14.580985,14.580985
303,885.0,751.25,T Helper Cell,5,Negative,0,13.133315,13.133315
304,970.5,752.5,T Helper Cell,5,Negative,0,5.896739,5.896739
305,949.75,756.5,T Helper Cell,5,Negative,0,13.794802,13.794802
306,878.0,757.5,T Helper Cell,5,Negative,0,14.465786,14.465786
307,894.0,754.5,T Helper Cell,5,Negative,0,15.072027,15.072027
308,907.25,754.5,T Helper Cell,5,Negative,0,12.459476,12.459476
309,862.25,760.5,T Helper Cell,5,Negative,0,12.448592,12.448592
310,871.75,761.25,T Helper Cell,5,Negative,0,11.489584,11.489584
311,960.25,763.75,T Helper Cell,5,Negative,0,6.23575,6.23575
312,860.5,770.25,T Helper Cell,5,Negative,0,7.999361,7.999361
313,868.25,768.5,T Helper Cell,5,Negative,0,16.282158,16.282158
314,875.25,771.0,T Helper Cell,5,Negative,0,7.970365,7.970365
315,863.5,777.5,T Helper Cell,5,Negative,0,10.237241,10.237241
316,962.75,783.5,T Helper Cell,5,Negative,0,4.27075,4.27075
317,860.75,784.25,T Helper Cell,5,Negative,0,3.288537,3.288537
318,815.5,797.5,T Helper Cell,5,Negative,0,13.472415,13.472415
319,821.75,808.5,T Helper Cell,5,Negative,0,9.59785,9.59785
320,789.5,811.0,T Helper Cell,5,Negative,0,4.985597,4.985597
321,796.5,813.25,T Helper Cell,5,Negative,0,3.125171,3.125171
322,801.5,817.75,T Helper Cell,5,Negative,0,11.862312,11.862312
323,805.0,827.25,T Helper Cell,5,Negative,0,5.727328,5.727328
324,795.25,829.0,T Helper Cell,5,Negative,0,9.734556,9.734556
325,999.5,840.5,T Helper Cell,5,Negative,0,5.232622,5.232622
326,870.0,845.5,T Helper Cell,5,Negative,0,7.127907,7.127907
327,834.75,851.75,T Helper Cell,5,Negative,0,16.025192,16.025192
328,869.5,852.0,T Helper Cell,5,Negative,0,3.822259,3.822259
329,846.0,856.5,T Helper Cell,5,Negative,0,8.773579,8.773579
330,970.0,857.5,T Helper Cell,5,Negative,0,5.905458,5.905458
331,867.5,861.0,T Helper Cell,5,Negative,0,8.024094,8.024094
332,841.5,859.75,T Helper Cell,5,Negative,0,9.147752,9.147752
333,875.75,861.5,T Helper Cell,5,Negative,0,10.472284,10.472284
334,979.0,860.5,T Helper Cell,5,Negative,0,4.818082,4.818082
335,909.25,863.25,T Helper Cell,5,Negative,0,12.110723,12.110723
336,895.5,864.5,T Helper Cell,5,Negative,0,14.117917,14.117917
337,845.25,867.0,T Helper Cell,5,Negative,0,4.118934,4.118934
338,834.5,868.5,T Helper Cell,5,Negative,0,3.344248,3.344248
339,918.0,868.0,T Helper Cell,5,Negative,0,5.680123,5.680123
340,961.0,870.5,T Helper Cell,5,Negative,0,6.475052,6.475052
341,979.5,869.25,T Helper Cell,5,Negative,0,3.495875,3.495875
342,888.25,867.75,T Helper Cell,5,Negative,0,9.641503,9.641503
343,899.5,870.0,T Helper Cell,5,Negative,0,8.138577,8.138577
344,824.25,873.75,T Helper Cell,5,Negative,0,4.94772,4.94772
345,969.75,876.75,T Helper Cell,5,Negative,0,4.785812,4.785812
346,813.5,876.0,T Helper Cell,5,Negative,0,6.706453,6.706453
347,793.0,876.0,T Helper Cell,5,Negative,0,15.719841,15.719841
348,804.5,878.0,T Helper Cell,5,Negative,0,6.364507,6.364507
349,810.75,882.5,T Helper Cell,5,Negative,0,6.319443,6.319443
350,840.75,882.75,T Helper Cell,5,Negative,0,7.292331,7.292331
351,946.0,880.25,T Helper Cell,5,Negative,0,10.226784,10.226784
352,951.0,883.25,T Helper Cell,5,Negative,0,4.670545,4.670545
353,832.5,880.5,T Helper Cell,5,Negative,0,4.202025,4.202025
354,821.0,884.25,T Helper Cell,5,Negative,0,3.223191,3.223191
355,797.25,893.25,T Helper Cell,5,Negative,0,5.020874,5.020874
356,808.75,892.75,T Helper Cell,5,Negative,0,7.818054,7.818054
357,925.75,894.5,T Helper Cell,5,Negative,0,4.216662,4.216662
358,825.25,893.75,T Helper Cell,5,Negative,0,4.114787,4.114787
359,792.0,894.75,T Helper Cell,5,Negative,0,3.263699,3.263699
360,851.0,896.0,T Helper Cell,5,Negative,0,4.663599,4.663599
361,832.25,896.25,T Helper Cell,5,Negative,0,3.338455,3.338455
362,933.0,898.0,T Helper Cell,5,Negative,0,8.335808,8.335808
363,862.25,904.5,T Helper Cell,5,Negative,0,6.009464,6.009464
364,792.75,901.25,T Helper Cell,5,Negative,0,8.342112,8.342112
365,917.5,905.0,T Helper Cell,5,Negative,0,4.893319,4.893319
366,840.25,904.75,T Helper Cell,5,Negative,0,3.079905,3.079905
367,912.25,908.0,T Helper Cell,5,Negative,0,12.298875,12.298875
368,831.25,907.75,T Helper Cell,5,Negative,0,4.311872,4.311872
369,875.75,909.0,T Helper Cell,5,Negative,0,8.457083,8.457083
370,886.75,910.25,T Helper Cell,5,Negative,0,7.150271,7.150271
371,868.25,910.75,T Helper Cell,5,Negative,0,11.960561,11.960561
372,902.25,915.75,T Helper Cell,5,Negative,0,7.209506,7.209506
373,948.75,917.75,T Helper Cell,5,Negative,0,5.180622,5.180622
374,925.75,915.5,T Helper Cell,5,Negative,0,3.795991,3.795991
375,870.0,917.0,T Helper Cell,5,Negative,0,5.902968,5.902968
376,910.75,917.5,T Helper Cell,5,Negative,0,8.7687,8.7687
377,879.5,917.75,T Helper Cell,5,Negative,0,10.018764,10.018764
378,892.0,917.5,T Helper Cell,5,Negative,0,16.091911,16.091911
379,916.5,920.5,T Helper Cell,5,Negative,0,6.652574,6.652574
380,898.25,924.5,T Helper Cell,5,Negative,0,6.92508,6.92508
381,825.25,924.5,T Helper Cell,5,Negative,0,7.763141,7.763141
382,955.25,923.75,T Helper Cell,5,Negative,0,8.454513,8.454513
383,813.0,924.0,T Helper Cell,5,Negative,0,6.863039,6.863039
384,937.0,924.75,T Helper Cell,5,Negative,0,3.632265,3.632265
